ENV,Year,Location,PLOT,BLOCK,Plot_ID,GENO,ID,Moisture_per,Protein_unadjusted,SAA_unadjusted,Dietary_Fiber_unadjusted,Total_Starch_unadjusted,Resistance_Starch_unadjusted,Protein_15per_DB_Moisture,SAA_15per_DB_Moisture,Dietary_Fiber_15per_DB_Moisture,Total_Starch_15per_DB_Moisture,Resistance_Starch_15per_DB_Moisture,Protein_digestibility_per
CLEM21,2021,CLEM,2295,2,PSP20CU2295,286430,SRR5350036,5.619794348,19.84,0.2541,23.3,54.96,7.51,18.22,0.23,21.4,50.48,6.89,85
CLEM21,2021,CLEM,2296,2,PSP20CU2296,324706,SRR5350019,6.368532474,19.72,0.2279,23.26,50.15,7.19,18.24,0.21,21.51,46.38,6.65,85
CLEM21,2021,CLEM,2297,2,PSP20CU2297,210558,SRR5350139,6.352460376,19.73,0.2436,23.26,51.65,7.14,18.25,0.23,21.51,47.77,6.6,85
RAWL20,2020,RAWL,4001,1,RS20PSP4001,280603,SRR5350055,6.984034617,20.35,0.1634,23.92,53.68,6.74,18.93,0.15,22.25,49.93,6.27,84
RAWL20,2020,RAWL,4002,1,RS20PSP4002,183467,SRR5350164,7.205941863,20.27,0.2358,23.96,50.17,8.19,18.9,0.22,22.34,46.77,7.63,84
RAWL20,2020,RAWL,4003,1,RS20PSP4003,393488,SRR5349972,7.488872384,21.83,0.2685,25.89,49.1,6.66,20.4,0.25,24.2,45.89,6.23,87
RAWL20,2020,RAWL,4004,1,RS20PSP4004,378157,SRR5349974,7.432650117,21.71,0.1901,25.88,52.76,5.7,20.28,0.18,24.18,49.29,5.33,87
RAWL20,2020,RAWL,4005,1,RS20PSP4005,124478,SRR5350205,7.036778554,21.36,0.1854,25.09,54,7.1,19.88,0.17,23.35,50.27,6.61,85
RAWL20,2020,RAWL,4006,1,RS20PSP4006,280619,SRR5350048,6.628188119,21.47,0.2612,25.11,54.3,5.96,19.91,0.24,23.28,50.35,5.53,85
RAWL20,2020,RAWL,4008,1,RS20PSP4008,285747,SRR5350037,7.057222571,20.43,0.1612,23.24,56.78,7.99,19.02,0.15,21.63,52.86,7.44,85
RAWL20,2020,RAWL,4009,1,RS20PSP4009,272204,NA,6.978858511,20.33,0.2561,23.25,53.38,8.1,18.91,0.24,21.63,49.66,7.53,85
RAWL20,2020,RAWL,4011,1,RS20PSP4011,277852,SRR5350059,6.881526901,20.58,0.1904,24.98,52.79,7.34,19.13,0.18,23.22,49.07,6.83,85
RAWL20,2020,RAWL,4012,1,RS20PSP4012,639977,SRR5349927,6.515478392,20.52,0.2438,24.99,52.78,7.51,19.01,0.23,23.15,48.88,6.95,85
RAWL20,2020,RAWL,4013,1,RS20PSP4013,344010,SRR5350001,8.136216534,21.73,0.1876,24.36,57.97,5.91,20.43,0.18,22.91,54.51,5.56,86
RAWL20,2020,RAWL,4014,1,RS20PSP4014,358633,SRR5349978,8.203164846,21.77,0.1953,24.39,56.42,7.1,20.48,0.18,22.95,53.08,6.68,86
RAWL20,2020,RAWL,4015,1,RS20PSP4015,279823,SRR5350058,7.110256201,21.07,0.2155,24.09,56.58,7.29,19.62,0.2,22.44,52.7,6.79,85
RAWL20,2020,RAWL,4016,1,RS20PSP4016,429843,SRR5349958,7.220508996,21.01,0.2181,24.08,54.33,5.7,19.59,0.2,22.45,50.65,5.32,85
RAWL20,2020,RAWL,4017,1,RS20PSP4017,156720,SRR5350195,5.547176626,20.74,0.218,22.97,51.19,7.98,19.04,0.2,21.08,46.98,7.32,85
RAWL20,2020,RAWL,4018,1,RS20PSP4018,275825,SRR5350060,5.682984865,20.65,0.2198,22.96,49.24,6.26,18.98,0.2,21.1,45.25,5.76,85
RAWL20,2020,RAWL,4019,1,RS20PSP4019,638516,NA,6.621201396,20.7,0.1632,23.06,54.13,7.23,19.19,0.15,21.38,50.19,6.7,85
RAWL20,2020,RAWL,4020,1,RS20PSP4020,263027,NA,7.381387849,20.72,0.1778,23.09,54.28,6.26,19.35,0.17,21.56,50.69,5.85,85
RAWL20,2020,RAWL,4021,1,RS20PSP4021,271511,SRR5350076,7.98183611,20.9,0.1806,24.02,55.43,7.82,19.62,0.17,22.55,52.04,7.34,85
RAWL20,2020,RAWL,4022,1,RS20PSP4022,429839,SRR5349959,7.946879687,20.71,0.249,24.04,50.27,7.12,19.44,0.23,22.57,47.19,6.68,85
RAWL20,2020,RAWL,4024,1,RS20PSP4024,195631,SRR5350156,6.859800225,22.51,0.2103,26.33,50.51,7.6,20.92,0.2,24.47,46.93,7.06,87
RAWL20,2020,RAWL,4026,1,RS20PSP4026,118501,SRR5350207,7.444095964,22.78,0.1625,26.34,54,7.82,21.28,0.15,24.61,50.45,7.31,86
RAWL20,2020,RAWL,4027,1,RS20PSP4027,171810,NA,7.556185958,19.92,0.1771,25.15,49.86,7.82,18.63,0.17,23.52,46.63,7.32,85
RAWL20,2020,RAWL,4028,1,RS20PSP4028,286430,SRR5350036,7.737461122,19.77,0.2288,25.14,51.78,8.13,18.52,0.21,23.55,48.51,7.61,85
RAWL20,2020,RAWL,4029,1,RS20PSP4029,210568,SRR5350137,8.919822132,22.8,0.1707,26.91,55.72,7.36,21.59,0.16,25.49,52.78,6.97,87
RAWL20,2020,RAWL,4031,1,RS20PSP4031,250447,SRR5350110,8.92938889,22.9,0.2255,26.9,54.68,5.91,21.69,0.21,25.48,51.79,5.59,87
RAWL20,2020,RAWL,4032,1,RS20PSP4032,125839,SRR5350204,5.456839059,20.52,0.2052,24.48,53.02,7.6,18.82,0.19,22.45,48.62,6.97,85
RAWL20,2020,RAWL,4033,1,RS20PSP4033,285724,SRR5350041,5.573842644,20.35,0.2198,24.48,51.71,7.79,18.68,0.2,22.47,47.48,7.15,85
RAWL20,2020,RAWL,4035,1,RS20PSP4035,347329,NA,7.993880739,20.01,0.1798,23.16,53.98,7.56,18.79,0.17,21.75,50.7,7.1,85
RAWL20,2020,RAWL,4036,1,RS20PSP4036,248181,SRR5350118,8.097380828,19.98,0.1732,23.15,50.33,7.35,18.78,0.16,21.76,47.31,6.91,85
RAWL20,2020,RAWL,4037,1,RS20PSP4037,411142,SRR5349966,7.219127718,21.49,0.168,24.33,53.9,7.99,20.04,0.16,22.68,50.25,7.45,87
RAWL20,2020,RAWL,4039,1,RS20PSP4039,324695,SRR5350024,7.677763867,21.51,0.1876,24.33,54.71,6.44,20.14,0.18,22.78,51.22,6.03,87
RAWL20,2020,RAWL,4040,1,RS20PSP4040,180702,SRR5350168,6.384261967,20.04,0.1751,23.69,53.3,7.45,18.54,0.16,21.92,49.31,6.89,85
RAWL20,2020,RAWL,4043,1,RS20PSP4043,324706,SRR5350019,6.291251556,20.15,0.2234,23.7,54.24,7.61,18.62,0.21,21.91,50.13,7.03,85
RAWL20,2020,RAWL,4045,1,RS20PSP4045,193584,SRR5350160,8.052000174,18.81,0.1678,23.55,51.32,9.69,17.67,0.16,22.13,48.22,9.11,84
RAWL20,2020,RAWL,4046,1,RS20PSP4046,269778,SRR5350091,8.221287299,18.8,0.1768,23.54,48.34,6.37,17.69,0.17,22.15,45.49,5.99,84
RAWL20,2020,RAWL,4047,1,RS20PSP4047,286607,SRR5350034,8.427964108,21.14,0.1824,23.82,50.16,6.26,19.93,0.17,22.46,47.29,5.91,85
RAWL20,2020,RAWL,4049,1,RS20PSP4049,356974,SRR5349989,8.438774249,20.99,0.1856,23.82,56.76,7.23,19.79,0.18,22.46,53.52,6.81,85
RAWL20,2020,RAWL,4050,1,RS20PSP4050,476409,SRR5349954,7.01597268,21.27,0.2196,25.32,53.01,7.12,19.79,0.2,23.56,49.33,6.63,86
RAWL20,2020,RAWL,4052,1,RS20PSP4052,156647,SRR5350196,7.134180483,21.17,0.2029,25.35,54.35,6.67,19.72,0.19,23.62,50.63,6.21,86
RAWL20,2020,RAWL,4053,1,RS20PSP4053,155109,SRR5350197,6.401565843,20.77,0.1663,23.89,51.19,6.79,19.22,0.15,22.1,47.36,6.29,85
RAWL20,2020,RAWL,4055,1,RS20PSP4055,272215,SRR5350070,6.302373705,20.89,0.2123,23.92,52.32,7.82,19.31,0.2,22.11,48.36,7.23,85
RAWL20,2020,RAWL,4057,1,RS20PSP4057,164972,SRR5350187,8.434422441,21.99,0.1796,25.39,51.53,7.12,20.73,0.17,23.94,48.59,6.71,85
RAWL20,2020,RAWL,4058,1,RS20PSP4058,210558,SRR5350139,8.555773328,21.73,0.1808,25.4,49.49,7.6,20.51,0.17,23.98,46.71,7.17,85
RAWL20,2020,RAWL,4059,1,RS20PSP4059,134271,SRR5350202,7.599656609,20.9,0.1735,23.59,49.77,7.82,19.56,0.16,22.07,46.57,7.32,85
RAWL20,2020,RAWL,4060,1,RS20PSP4060,172339,SRR5350182,7.865126215,20.98,0.1705,23.59,54.24,7.82,19.68,0.16,22.13,50.88,7.34,85
RAWL20,2020,RAWL,4061,1,RS20PSP4061,358620,SRR5349979,8.197345243,22.4,0.1813,25.69,54.85,8.13,21.07,0.17,24.17,51.6,7.64,86
RAWL20,2020,RAWL,4062,1,RS20PSP4062,198074,SRR5350152,8.239042338,22.29,0.1687,25.68,49.97,7.36,20.98,0.16,24.17,47.03,6.92,86
RAWL20,2020,RAWL,4063,1,RS20PSP4063,356980,SRR5349988,8.610894793,21.23,0.2124,24.46,51.96,5.91,20.05,0.2,23.1,49.08,5.58,86
RAWL20,2020,RAWL,4064,1,RS20PSP4064,272218,SRR5350068,8.34165668,21.28,0.2413,24.47,51.84,7.6,20.05,0.23,23.05,48.84,7.16,86
RAWL20,2020,RAWL,4065,1,RS20PSP4065,343321,SRR5350013,7.866982093,20.28,0.2181,22.91,52.84,7.1,19.02,0.2,21.49,49.57,6.66,84
RAWL20,2020,RAWL,4067,1,RS20PSP4067,163126,SRR5350193,7.924058421,20.25,0.2148,22.9,52.54,7.29,19,0.2,21.49,49.31,6.84,84
RAWL20,2020,RAWL,4068,1,RS20PSP4068,639976,SRR5349928,7.664758263,20.42,0.1865,24.22,53.57,6.37,19.12,0.17,22.68,50.15,5.96,85
RAWL20,2020,RAWL,4069,1,RS20PSP4069,261623,SRR5350104,7.327246199,20.33,0.1948,24.23,50.23,7.49,18.97,0.18,22.61,46.88,6.99,85
RAWL20,2020,RAWL,4070,1,RS20PSP4070,639969,SRR5349930,6.796635107,21.66,0.2478,26,51.81,5.91,20.11,0.23,24.15,48.11,5.49,86
RAWL20,2020,RAWL,4071,1,RS20PSP4071,505127,SRR5349942,7.215891789,21.85,0.246,26,54.85,6.53,20.37,0.23,24.24,51.13,6.09,86
RAWL20,2020,RAWL,4072,1,RS20PSP4072,358640,SRR5349977,7.11094533,21.08,0.2107,24.48,53.62,7.34,19.63,0.2,22.8,49.94,6.84,85
RAWL20,2020,RAWL,4073,1,RS20PSP4073,272194,SRR5350071,7.276649235,20.85,0.176,24.51,55.21,7.26,19.45,0.16,22.86,51.51,6.78,85
RAWL20,2020,RAWL,4074,1,RS20PSP4074,204306,SRR5350145,8.776401603,22.12,0.221,26.2,55.16,7.1,20.92,0.21,24.78,52.17,6.71,86
RAWL20,2020,RAWL,4075,1,RS20PSP4075,505080,SRR5349945,8.966772757,22.18,0.2257,26.19,51.84,6.53,21.02,0.21,24.82,49.12,6.19,86
RAWL20,2020,RAWL,4077,1,RS20PSP4077,594358,NA,7.710563973,20.93,0.1393,23.47,51.39,7.51,19.6,0.13,21.98,48.13,7.03,85
RAWL20,2020,RAWL,4078,1,RS20PSP4078,261624,SRR5350103,8.089956229,21.01,0.1975,23.48,53.89,7.56,19.75,0.19,22.07,50.65,7.11,85
RAWL20,2020,RAWL,4079,1,RS20PSP4079,285730,SRR5350039,6.285020535,22.06,0.1923,25.4,48.66,7.49,20.39,0.18,23.48,44.97,6.92,86
RAWL20,2020,RAWL,4081,1,RS20PSP4081,137119,SRR5350200,6.516298772,21.66,0.2171,25.44,56.12,7.93,20.06,0.2,23.56,51.98,7.35,86
RAWL20,2020,RAWL,4082,1,RS20PSP4082,347496,SRR5349991,9.382851604,19.59,0.2166,24.02,53.61,6.42,18.63,0.21,22.85,50.99,6.11,85
RAWL20,2020,RAWL,4083,1,RS20PSP4083,343824,SRR5350010,9.370131175,19.53,0.2079,24.05,51.84,6.42,18.57,0.2,22.87,49.3,6.11,85
RAWL20,2020,RAWL,4085,1,RS20PSP4085,356991,SRR5349985,6.249108746,19.94,0.2447,23.54,52.13,8.1,18.42,0.23,21.75,48.16,7.48,85
RAWL20,2020,RAWL,4088,1,RS20PSP4088,164612,SRR5350190,6.877161607,19.92,0.2063,23.56,55.08,6.67,18.51,0.19,21.9,51.19,6.2,85
RAWL20,2020,RAWL,4090,1,RS20PSP4090,601516,SRR5349936,7.663774682,19.4,0.1865,23.89,51.13,5.3,18.16,0.17,22.37,47.87,4.96,85
RAWL20,2020,RAWL,4091,1,RS20PSP4091,273605,SRR5350066,7.824361179,19.35,0.1885,23.92,49.81,6.77,18.14,0.18,22.43,46.7,6.35,85
RAWL20,2020,RAWL,4092,1,RS20PSP4092,203067,SRR5350148,7.347405734,23.01,0.2032,25.79,43.51,7.41,21.48,0.19,24.07,40.61,6.92,87
RAWL20,2020,RAWL,4097,1,RS20PSP4097,169608,SRR5350183,7.755987948,22.88,0.1904,25.78,49.82,6.61,21.44,0.18,24.16,46.68,6.19,87
RAWL20,2020,RAWL,4099,1,RS20PSP4099,184784,SRR5350162,6.039282498,20.22,0.1983,23.42,51.59,6.51,18.64,0.18,21.6,47.57,6,85
RAWL20,2020,RAWL,4100,1,RS20PSP4100,331413,SRR5350018,7.264912581,20.5,0.2037,23.62,48.87,7.02,19.12,0.19,22.03,45.59,6.55,84
RAWL20,2020,RAWL,4101,1,RS20PSP4101,314795,SRR5350027,6.144352849,19.95,0.2079,24.34,45.07,7.81,18.41,0.19,22.47,41.6,7.21,85
RAWL20,2020,RAWL,4102,1,RS20PSP4102,195404,SRR5350157,6.442753724,20.3,0.2032,24.34,49.99,5.66,18.79,0.19,22.53,46.27,5.23,85
RAWL20,2020,RAWL,4103,1,RS20PSP4103,486131,SRR5349950,8.423242713,19.92,0.1776,25.4,44.63,7.2,18.78,0.17,23.95,42.08,6.79,85
RAWL20,2020,RAWL,4104,1,RS20PSP4104,269802,SRR5350087,8.933348529,19.99,0.2071,25.41,47.13,6.07,18.94,0.2,24.07,44.64,5.75,85
RAWL20,2020,RAWL,4106,1,RS20PSP4106,494077,SRR5349949,7.793118123,21.89,0.347,25.25,50.01,5.86,20.52,0.33,23.67,46.87,5.49,86
RAWL20,2020,RAWL,4107,1,RS20PSP4107,257592,SRR5350106,7.861244864,22.14,0.1976,25.24,47.39,8.02,20.77,0.19,23.67,44.45,7.52,86
RAWL20,2020,RAWL,4108,1,RS20PSP4108,181801,SRR5350166,8.562544865,20.39,0.1681,22.65,46.7,8.02,19.25,0.16,21.38,44.09,7.57,84
RAWL20,2020,RAWL,4109,1,RS20PSP4109,634571,NA,8.373999486,20.4,0.1567,22.61,45.88,6.24,19.22,0.15,21.31,43.23,5.88,84
RAWL20,2020,RAWL,4110,1,RS20PSP4110,207508,SRR5350141,6.85852388,21.31,0.2388,24.54,50.89,6.69,19.8,0.22,22.8,47.29,6.21,85
RAWL20,2020,RAWL,4112,1,RS20PSP4112,257244,SRR5350107,6.687276088,21.35,0.1942,24.57,46.93,9.11,19.81,0.18,22.79,43.54,8.45,85
RAWL20,2020,RAWL,4113,1,RS20PSP4113,117264,SRR5350209,7.037683608,19.97,0.1822,23.24,51.88,9.11,18.59,0.17,21.63,48.28,8.48,85
RAWL20,2020,RAWL,4115,1,RS20PSP4115,266070,SRR5350095,6.565240542,20.14,0.2253,23.25,54.15,6.4,18.66,0.21,21.54,50.18,5.93,85
RAWL20,2020,RAWL,4116,1,RS20PSP4116,347477,SRR5349993,7.016201809,19.8,0.198,23.73,52.05,6.82,18.43,0.18,22.08,48.43,6.35,85
RAWL20,2020,RAWL,4117,1,RS20PSP4117,269543,NA,7.320336993,19.97,0.2033,23.75,54.55,6.73,18.64,0.19,22.16,50.91,6.28,85
RAWL20,2020,RAWL,4118,1,RS20PSP4118,356984,SRR5349987,10.83666442,19.15,0.2273,24.18,51.88,7.05,18.46,0.22,23.3,50,6.8,85
RAWL20,2020,RAWL,4121,1,RS20PSP4121,477371,SRR5349951,10.74870003,19.27,0.286,24.19,53.3,7.05,18.56,0.28,23.3,51.33,6.79,85
RAWL20,2020,RAWL,4123,1,RS20PSP4123,244191,SRR5350119,7.139085625,19.77,0.2152,22.34,53.47,5.3,18.42,0.2,20.81,49.81,4.93,84
RAWL20,2020,RAWL,4126,1,RS20PSP4126,179450,SRR5350177,7.354874266,19.76,0.1954,22.35,49.32,6.61,18.45,0.18,20.86,46.05,6.17,84
RAWL20,2020,RAWL,4127,1,RS20PSP4127,411143,NA,7.573203633,20.24,0.176,23.57,54.27,8.23,18.93,0.16,22.05,50.76,7.7,85
RAWL20,2020,RAWL,4128,1,RS20PSP4128,184130,SRR5350163,7.488355929,20.26,0.1952,23.57,55.33,7.41,18.94,0.18,22.03,51.72,6.93,85
RAWL20,2020,RAWL,4129,1,RS20PSP4129,272175,SRR5350073,7.782138264,19.74,0.2404,23.96,55.55,6.71,18.5,0.23,22.46,52.07,6.28,85
RAWL20,2020,RAWL,4130,1,RS20PSP4130,628276,NA,8.279852175,19.77,0.177,23.95,53.57,6.74,18.61,0.17,22.55,50.44,6.34,85
RAWL20,2020,RAWL,4132,1,RS20PSP4132,39762,NA,7.741664497,20.47,0.2049,23.73,51.16,7.82,19.18,0.19,22.23,47.93,7.33,85
RAWL20,2020,RAWL,4133,1,RS20PSP4133,324703,SRR5350020,7.918906921,20.4,0.2802,23.73,47.8,6.18,19.14,0.26,22.27,44.85,5.8,85
RAWL20,2020,RAWL,4134,1,RS20PSP4134,639978,NA,7.273801058,19.68,0.2522,22.17,56.12,6.7,18.36,0.24,20.68,52.35,6.25,84
RAWL20,2020,RAWL,4136,1,RS20PSP4136,250440,SRR5350114,6.955929165,19.64,0.1923,22.19,53.61,5.57,18.27,0.18,20.64,49.86,5.18,84
RAWL20,2020,RAWL,4137,1,RS20PSP4137,244093,SRR5350121,7.776582993,21.97,0.2271,26.22,53.62,6.56,20.59,0.21,24.57,50.25,6.14,86
RAWL20,2020,RAWL,4139,1,RS20PSP4139,505108,SRR5349944,7.464926191,22.1,0.2311,26.22,55.21,7.53,20.65,0.22,24.5,51.6,7.03,86
RAWL20,2020,RAWL,4142,1,RS20PSP4142,102888,SRR5350215,7.813928305,22.92,0.2213,26.4,55.16,5.52,21.49,0.21,24.75,51.71,5.17,87
RAWL20,2020,RAWL,4145,1,RS20PSP4145,413688,SRR5349962,7.630145149,22.92,0.1878,26.4,51.84,6.56,21.45,0.18,24.71,48.52,6.14,87
RAWL20,2020,RAWL,4147,1,RS20PSP4147,285722,SRR5350042,6.162909754,21.18,0.1891,23.61,48.58,7.08,19.55,0.17,21.8,44.84,6.54,85
RAWL20,2020,RAWL,4148,1,RS20PSP4148,271116,SRR5350077,6.353490351,21.14,0.2749,23.62,52.98,5.64,19.55,0.25,21.84,49,5.22,85
RAWL20,2020,RAWL,4149,1,RS20PSP4149,116844,SRR5350211,7.591257561,20.08,0.1791,23.34,53.91,7.63,18.79,0.17,21.84,50.44,7.14,85
RAWL20,2020,RAWL,4150,1,RS20PSP4150,193590,SRR5350159,7.778512654,20.06,0.1924,23.37,54.72,7.25,18.8,0.18,21.9,51.29,6.79,85
RAWL20,2020,RAWL,4151,1,RS20PSP4151,275822,SRR5350061,6.937144057,20.57,0.2333,24.18,53.94,7.82,19.13,0.22,22.48,50.16,7.27,85
RAWL20,2020,RAWL,4153,1,RS20PSP4153,319374,SRR5350026,7.375947773,20.59,0.1849,24.18,54.24,6.18,19.22,0.17,22.58,50.64,5.77,85
RAWL20,2020,RAWL,4154,1,RS20PSP4154,269782,SRR5350090,7.23274048,20.6,0.226,23.4,53.07,6.7,19.21,0.21,21.82,49.49,6.24,85
RAWL20,2020,RAWL,4155,1,RS20PSP4155,210571,SRR5350135,7.447316878,20.68,0.1868,23.4,51.92,5.57,19.32,0.17,21.86,48.51,5.21,85
RAWL20,2020,RAWL,4156,1,RS20PSP4156,356986,SRR5349986,7.485510443,21.73,0.2029,25.61,53.42,7.45,20.31,0.19,23.94,49.93,6.96,85
RAWL20,2020,RAWL,4158,1,RS20PSP4158,164548,SRR5350191,7.564209821,21.62,0.1818,25.62,49.93,7.61,20.22,0.17,23.96,46.7,7.12,85
RAWL20,2020,RAWL,4159,1,RS20PSP4159,269770,NA,8.938208578,22.62,0.1678,26.62,53.06,9.69,21.43,0.16,25.22,50.26,9.18,86
RAWL20,2020,RAWL,4160,1,RS20PSP4160,249645,SRR5350117,9.082848503,22.66,0.2117,26.61,48.85,6.37,21.49,0.2,25.24,46.34,6.04,86
RAWL20,2020,RAWL,4161,1,RS20PSP4161,181958,SRR5350165,8.275435421,19.78,0.1886,24.33,55.93,6.26,18.62,0.18,22.91,52.66,5.9,85
RAWL20,2020,RAWL,4162,1,RS20PSP4162,142775,SRR5350199,8.598563783,19.86,0.1661,24.33,51.65,7.23,18.75,0.16,22.98,48.78,6.82,85
RAWL20,2020,RAWL,4165,1,RS20PSP4165,26157,SRR5349840,6.754042476,20.5,0.2012,23.04,53.68,6.66,19.03,0.19,21.39,49.83,6.18,85
RAWL20,2020,RAWL,4166,1,RS20PSP4166,429845,SRR5349957,7.068435678,20.51,0.1785,23.03,50.17,7.23,19.1,0.17,21.44,46.71,6.73,85
RAWL20,2020,RAWL,4167,1,RS20PSP4167,140298,NA,7.148375831,20.78,0.2104,23.77,53.33,7.99,19.36,0.2,22.15,49.69,7.44,84
RAWL20,2020,RAWL,4168,1,RS20PSP4168,26160,SRR5349839,7.178510419,20.79,0.2005,23.77,51.16,7.29,19.38,0.19,22.15,47.68,6.79,84
RAWL20,2020,RAWL,4171,1,RS20PSP4171,179970,SRR5350173,8.096143922,21.05,0.2067,24.23,54.23,6.38,19.79,0.19,22.78,50.97,6,85
RAWL20,2020,RAWL,4172,1,RS20PSP4172,272216,SRR5350069,8.4370044,21.06,0.2144,24.26,52.98,7.42,19.86,0.2,22.88,49.96,7,85
RAWL20,2020,RAWL,4173,1,RS20PSP4173,203066,SRR5350149,8.828341129,20.32,0.1905,25.25,53.82,6.03,19.23,0.18,23.89,50.94,5.71,85
RAWL20,2020,RAWL,4174,1,RS20PSP4174,236492,SRR5350125,8.823293724,20.41,0.2265,25.26,50.31,6.13,19.31,0.21,23.9,47.61,5.8,85
RAWL20,2020,RAWL,4175,1,RS20PSP4175,285739,NA,7.134956395,22.03,0.25,25.68,51.12,7.07,20.52,0.23,23.92,47.63,6.59,86
RAWL20,2020,RAWL,4177,1,RS20PSP4177,411141,SRR5349967,6.647530653,22.09,0.2174,25.68,52.59,6.4,20.49,0.2,23.81,48.77,5.93,86
RAWL20,2020,RAWL,4180,1,RS20PSP4180,285737,NA,9.187698526,19.35,0.1865,24.26,53.33,5.3,18.37,0.18,23.03,50.63,5.03,85
RAWL20,2020,RAWL,4181,1,RS20PSP4181,163129,SRR5350192,8.682613615,19.39,0.2086,24.28,55.9,5.66,18.32,0.2,22.95,52.83,5.35,85
RAWL20,2020,RAWL,4182,1,RS20PSP4182,280252,SRR5350056,7.356469279,21.22,0.2069,24.84,51.7,7.47,19.81,0.19,23.19,48.26,6.98,86
RAWL20,2020,RAWL,4183,1,RS20PSP4183,210583,SRR5350134,7.174164194,21.34,0.203,24.86,52.99,5.59,19.89,0.19,23.17,49.39,5.21,86
RAWL20,2020,RAWL,4184,1,RS20PSP4184,347295,SRR5349995,9.014548095,23.14,0.1729,26.9,55.9,7.49,21.94,0.16,25.5,52.99,7.1,86
RAWL20,2020,RAWL,4186,1,RS20PSP4186,279825,SRR5350057,8.764846655,23.1,0.2272,26.91,50.41,5.57,21.85,0.21,25.45,47.67,5.27,86
RAWL20,2020,RAWL,4187,1,RS20PSP4187,197990,SRR5350154,6.891341892,20.19,0.1928,23.94,53.08,6.83,18.77,0.18,22.25,49.34,6.35,85
RAWL20,2020,RAWL,4189,1,RS20PSP4189,210569,SRR5350136,7.142927884,20.18,0.1863,23.95,50.01,5.52,18.8,0.17,22.31,46.59,5.14,85
RAWL20,2020,RAWL,4191,1,RS20PSP4191,639979,NA,7.334067344,20.1,0.2113,23.17,47.7,6.79,18.76,0.2,21.63,44.52,6.34,84
RAWL20,2020,RAWL,4192,1,RS20PSP4192,261677,SRR5350100,7.477311901,20.28,0.27,23.17,47.6,7.08,18.95,0.25,21.65,44.48,6.62,84
RAWL20,2020,RAWL,4193,1,RS20PSP4193,201390,SRR5350150,7.586984067,21.35,0.1721,24.83,56.36,5.64,19.97,0.16,23.23,52.73,5.28,85
RAWL20,2020,RAWL,4194,1,RS20PSP4194,244121,NA,7.171776325,21.23,0.1905,24.84,55.25,7.63,19.78,0.18,23.15,51.49,7.11,85
RAWL20,2020,RAWL,4196,1,RS20PSP4196,15048,SRR5349849,7.811368075,20.41,0.1745,23.39,55,7.25,19.13,0.16,21.93,51.56,6.8,85
RAWL20,2020,RAWL,4197,1,RS20PSP4197,263032,SRR5350097,7.829875136,20.38,0.2025,23.4,51.38,5.66,19.11,0.19,21.94,48.18,5.3,84
RAWL20,2020,RAWL,4199,1,RS20PSP4199,180696,SRR5350170,7.218570283,20.82,0.1603,23.22,50.19,7.2,19.41,0.15,21.65,46.8,6.71,84
RAWL20,2020,RAWL,4200,1,RS20PSP4200,476413,SRR5349952,7.293279619,20.84,0.156,23.21,51.84,6.07,19.44,0.15,21.65,48.36,5.66,84
RAWL20,2020,RAWL,4201,1,RS20PSP4201,269812,SRR5350085,7.783047429,19.38,0.1811,23.22,50.8,7.69,18.16,0.17,21.76,47.61,7.21,85
RAWL20,2020,RAWL,4202,1,RS20PSP4202,280611,SRR5350053,8.070030433,19.37,0.1727,23.24,54.99,4.36,18.2,0.16,21.84,51.67,4.1,85
RAWL20,2020,RAWL,4204,1,RS20PSP4204,639981,SRR5349925,6.808754929,19.47,0.1584,24.38,50.19,6.05,18.08,0.15,22.64,46.61,5.62,84
RAWL20,2020,RAWL,4205,1,RS20PSP4205,279827,NA,6.725296661,19.53,0.1689,24.39,51.32,6.12,18.12,0.16,22.64,47.63,5.68,84
RAWL20,2020,RAWL,4206,1,RS20PSP4206,269791,SRR5350089,6.715900523,20.47,0.2365,24.55,54.55,6.16,19,0.22,22.78,50.62,5.72,85
RAWL20,2020,RAWL,4207,1,RS20PSP4207,355906,SRR5349990,6.464400806,20.43,0.1895,24.54,49.21,5.44,18.91,0.18,22.72,45.55,5.04,85
RAWL20,2020,RAWL,4208,1,RS20PSP4208,413683,SRR5349964,6.499542711,20.6,0.1941,24.59,49.69,6.6,19.08,0.18,22.77,46.02,6.11,85
RAWL20,2020,RAWL,4209,1,RS20PSP4209,343987,SRR5350005,6.915162182,22.02,0.183,25.52,50.62,6.42,20.47,0.17,23.73,47.06,5.96,85
RAWL20,2020,RAWL,4210,1,RS20PSP4210,314794,SRR5350028,5.92267054,21.87,0.1827,25.56,51.94,7.69,20.14,0.17,23.54,47.84,7.08,85
RAWL20,2020,RAWL,4211,1,RS20PSP4211,116056,SRR5350212,7.028102303,20.2,0.2294,23.08,49.25,4.75,18.8,0.21,21.48,45.84,4.42,84
RAWL20,2020,RAWL,4212,1,RS20PSP4212,116944,SRR5350210,7.181139934,20.58,0.2673,23.07,52.23,7.3,19.18,0.25,21.5,48.68,6.8,84
RAWL20,2020,RAWL,4217,1,RS20PSP4217,343338,SRR5350011,5.92687814,20.07,0.1745,22.94,49.8,6.56,18.49,0.16,21.13,45.87,6.04,85
